Review_ID,Game_Name,Game_Url,Description,Ratings,Users,Price,Game_Category,Category_Url,Date_of_Remarks,Remarks
1713,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"December 31, 2021",It's nice and all but the ads are overwhelming I can't play for 5 seconds without an ad fix and I'll maybe download it again
1714,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"January 3, 2022",I enjoyed the game but the notifications I was getting from the game were mildly inappropriate maybe try fixing that and it might get a better rating
1715,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"December 26, 2021",The ads are NOT FOR KIDS they are inappropriate and should be taken down and it tells you your gender by your CLOTHES this game deserves 1 star from EVERYONE and it's laggy and boring when I say please I mean PLEASE DONT DOWNLOAD IT
1716,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"January 1, 2022",okay game but the ads are disgusting and the characters are extremely stereotyped. way too many ads. would not recommend
1717,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"December 26, 2021",It always seems to show me that there are always good things about it and then when I get on there's nothing good it's just what it normally is and it glitches
1718,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"December 26, 2021",This game is so bad Its ads are trash and has low graphics its very very bad. I wish i could have rated it 0 stars.
1719,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"January 2, 2022",First of all when you beat a leavel there don't let you click next leavel they have you look at an ad and it takes SOOOO LONG TOOO LOAD BRUH STOP SHOWING GIRLS IN ADS THAT ARE DOING STUFF STOP
1720,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"November 12, 2021","The game is fun at first, but the notification are absolutely disgusting. In the questions they ask, you get more and more disturbing, I got a notification saying, are you gay, straight or bi, and there is so much ads your basically only watching ads"
1721,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"November 28, 2021","The ads are incredibly offensive, as many others have said. Your gender identity and sexuality are not defined by the clothes you wear or your interests. As well as there being ad after ad every game you play. This game is violently laggy, my phone can handle DRAGON RAJA PERFECTLY."
1722,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"December 23, 2021",It's a really fun game but there's a lot of ads. If there were less as then it would be a 5 star rating 🙂
1723,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"December 22, 2021",The game is fun BUT THE ADS ARE DEFINITELY NOT FOR KIDS. I'M GOING TO REPORT THIS GAME FOR SHOWING VERY VERY INAPPROPRIATE ADS TO CHILDREN. MY LITTLE 8 YEAR OLD SISTER LOVES THIS GAME BUT HAS TO WORRY ABOUT THE DISGUSTING ADS YOU PEOPLE PUT ON HERE. GET. RID. OF. THEM.
1724,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"November 28, 2021","It wasn't letting me move my character when I started playing, and when the first level finished it wouldn't let me move on. I would not recommend unless you like to have to wait for a terribly long time to play a game. 0/10 this game isn't as fun as it makes it sound."
1725,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"October 30, 2021","It's very glitchy, it won't let me finish a run without a ad, started to break my phone(moving the video from YouTube, kicking me out of the game, not letting me go back in) really hard to play because it won't let you move the character at first the it does it again later on."
1726,Truth Runner,https://play.google.com/store/apps/details?id=com.model.wing.queen.run,-''-,3.2,"14,794",Free,Casual,https://play.google.com/store/apps/category/GAME_CASUAL,"November 11, 2021","Literally. The. Worst. Game. So many ads! I played this game and every 5-10 seconds there was an ad, and after every level there was one. Terrible. If I could give this zero stars I would."
1727,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,"Are you a fan of Challenge Survival 456? Or you are a fan of Impostor Crewmate? Join us in Survival 456 But It's Impostor game. A combination of two top-notch theme games can make you satisfied? Old but gold!
Now, this red light folk game is available on smartphones and you can play it anywhere, whenever you want. Not only the red, green light game but also four classic iconic games are for you. Easy to play but not easy to win.
Full modes are now available:
- Red, green light
- Glass Bridge
- Battle mode
- Rope rescue
- Zombies mode
- Tug of War
- Dalgona candy
- Marbles
How to play Survival 456 But It's Impostor game:
ϟ Touch the player to move
ϟ Run fast while the doll is counting
ϟ Stand still when the doll turns its head
ϟ Be one of the 5 people to finish first
ϟ The game will end if you reach the finish line late and let the red light see you move
Now your motion supervisor is a doll. Try to run as fast as you can to the finish line without being detected by the doll. You have to try to run fast and touch the wall because only the first 5 people to the finish line can survive. If you are not in the top 5, the worst will come to you.
The doll will change the counting speed continuously, sometimes very quickly and sometimes very slowly. What you need is the speed and acumen of this scary doll in rhythm counting. Or it can be understood that you need to move sneaky but quickly to reach the finish line.
Game Features
✶ Many levels with different difficulty
✶ Levels are constantly being updated
✶ Simple design, easy to control
✶ Beautiful and vivid graphics with realistic sounds.
4️⃣ 5️⃣ 6️⃣ Attention all players, the game is about to begin!!! 4️⃣ 5️⃣ 6️⃣
Would you like to become participant number 456? Beat off other competitors and be the only one who wins 45.6$ billion Golden Piggy Bank. Pass all the levels to become the champion and get the reward you deserve.
If you love the Survival 456 But It's Impostor game, rate us 5⭐️⭐️⭐️⭐️⭐️ and leave your feedback below. Your support is always the motivation for us to continue to develop even better products in the future.",4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 4, 2022",This is such a fun game I love Among Us and Squid Game so I think this game is really good. There is one problem I play on a tablet and the ads that I watched don't show anything it's just a loading screen and in the background it's all dark. Pls fix this.
1728,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 18, 2021","It's fun and a good time consuming game. It's not those types of games where it's literally impossible to lose, you actually have to have some skills. But it's not super hard as long as you just keep trying it gets wayy easier over time."
1729,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 18, 2021",I gonna be honest i thought this game was going to be bad But it wasn't. It was fun and the way the games were also good my only problem was the ads and that was it. The game is just good so congratulations to who ever made this game.
1730,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 22, 2021","game is goofy and fun, my kid likes it a lot lol it's super rigged, but I mean, it's cute for what it is. you should add a green player jacket skin tho, that would be cute. or maybe let us change the color of the imposter."
1731,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 26, 2021",Great game. I gave this 4 starts because the way you have to keep replaying levels to get diamonds is annoying. And you need diamonds to unlock new levels. Overall great game.
1732,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 15, 2021",Littered with ads. Horrible. And no tutorial. Just throws you in and you play for 20 seconds just to watch a 30 second ad after each time. Deleting immediately. Don't waste your time.
1733,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 29, 2021",Its good and so much fun and when the first time playing it was the doll the doll was good but the voice was a little funny and i love the honeycomb the most i think cause its hard and the slicing is really hard i guess.
1734,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 14, 2021","I like it, But the different games are kind of expensive in gems, can you lower the price a bit? Besides that, I like it!"
1735,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 28, 2021",I love this but is one issue every level should be free you can play whatever level you want please fix this
1736,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 22, 2021",This game is awesome there is no ads idk what people talk about there is ads After every level this is awesome
1737,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 6, 2021","I think it is a great game. I will say there are a few ads then and there but the game runs really smooth. The games are fun and you can actually choose your number in the beginning. Love it and if you are thinking to get this game, you should. That's all I have to say. Bye!"
1738,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 21, 2021","Good God, game crashed as soon as I launched it. Then on the 3rd try I immediately got bombarded with popup Ads, haven't even played the game yet. Lmao the play store is in such a sorry state with this game being in the top charts, this is why nobody plays mobile games anymore."
1739,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 21, 2021","It's a good game, although there are quite a few ads.. I get that you have to make profit, but this is to the point where there's an ad every level/game, I hope you reduce it, but other than its a good game."
1740,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 30, 2021",This is a good game. I have had no problems so far. However some games like battle are harder than the other game modes like red light green light. And just like in sqwid game glass bridge can be almost all luck
1741,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 7, 2021",I like it even though there's ads but there is ONE Thing. It's been past November 27 2021 and the zombie attack is still not here. Can you fix this? And the among us characters don't have arms. They just have floating hands like the grunts in madness combat.
1742,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 28, 2021",This game is great but I do have something when I was watching an add for a skin the third add I had to watch for it did not finish there was no way to get out of the add except for restarting the app please fix the bug!
1743,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 1, 2021",Needs a lot of work. The advertising that it requires you to watch to revive or try again constantly freezes (sometimes as long as 5 mins to get past ad block even on 5g) very easy to unlock levels and becomes repetitive very quickly. Needs much more content.
1744,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 5, 2021",I'm rating this 2 star just for the ads.There are waaaaaay too many ads that I spend more time with them than I do the actual game.I get that your trying to make money but you ain't gonna make money anymore if people get tired of these ads and delete the game
1745,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 27, 2021",You can literally skip ads if your on phone just exit out of game when ad pops up and go back in and it doesn't show the ad but it doesn't work on extra rewards and stuff.
1746,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 27, 2021",Pretty fun game. There's not much to say but for people who don't like ads I found out that you can turn your wifi off in game. I didn't even know there were ads.
1747,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 27, 2021",This game is sick I did get couple ads I will still rated a 5 star because I keep on winning I did get couple losing sometimes I don't use power because I want to make it fair at the same time I also want to use them
1748,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 27, 2021",Love excited for zombie attack mode. And boi they just need the money from add rev. Maybe more time for tug o war I lost 4 time in that mode from time running out.
1749,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 8, 2021",Ok this is a good game but i used to be good at tug of war and now it's impossible and some of the ads won't load so I have to open the game again
1750,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 23, 2021","very good game, ads get annoying sometimes though. its not very good for on the go though, because you need internet to play"
1751,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 24, 2021",I have this on my other phone and this game is so fun it just that tug or war is unfair one it gose to fast sometimes and can you make it go on the side because on my other phone a little bit of the screen stoped working.
1752,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 5, 2021","so many goddamn ads.. every 5 seconds is another, the games are almost fun by themselves but when you have an ad after everything you do it gets annoying FAST"
1753,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 3, 2021",First of all why i am i moving so slow pls make it a little faster second of all why is the doll singing so fast every level is the same i didnt ask for this and third of all why does it take forever to update i am so angry did i download to much storage
1754,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 12, 2021",this is a very good game although there are some adds but that's really it it's very much like the games from squid game
1755,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 21, 2021","To me this game is the worst. It made see fun, but way too much ads. It's your choice."
1756,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 27, 2021",Game is ok but having an ad placed in between every single solitary game is a bit over the top.
1757,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 26, 2021",I think this Game was well made and has funny sound effects. there are no bugs just freeze in tug of war is overpowered
1758,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 22, 2021",Very fun game this game does not have squid game and once I played it like 20 times there was a whole team of ads when a game was over
1759,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 15, 2021","I like it but,the first time I played red light green light it glitched there was no timer"
1760,Survival 456 But It's Impostor,https://play.google.com/store/apps/details?id=com.survival.squid.impostor,-''-,4.4,"69,939",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"November 22, 2021",So cool I also think that if your game crash then you have bad wifi but I don't know because my game hasn't crashed at all luckily I hope you add more game modes
1761,Bloons TD Battles 2,https://play.google.com/store/apps/details?id=com.ninjakiwi.bloonstdbattles2,-''-,3.6,"22,180",Free,Strategy,https://play.google.com/store/apps/category/GAME_STRATEGY,"December 31, 2021","It's fun I like how you have to play to upgrade your towers, but for the chests it should let you open any not just the first one. It also sometimes just takes me out of the game without warning and I don't think it's my internet. It should add a rejoin option, but its a fun game."
1762,MONOPOLY Solitaire: Card Game,https://play.google.com/store/apps/details?id=com.mobilityware.MonopolySolitaire,-''-,4.4,"7,390",Free,Card,https://play.google.com/store/apps/category/GAME_CARD,"January 5, 2022","The solitaire game itself is the same but the Monopoly part of it is different, but very fun. I play all the time before bed. It doesn't have too many ads. I expect to see ads when playing a free game and this Monopoly game vary fair. Thank you Monopoly solitaire for the game, Happy New Year's!"
1763,MONOPOLY Solitaire: Card Game,https://play.google.com/store/apps/details?id=com.mobilityware.MonopolySolitaire,-''-,4.4,"7,390",Free,Card,https://play.google.com/store/apps/category/GAME_CARD,"January 1, 2022","This is a nice combination of two classic games. The problem is, all you can do is play the games. You can level up but all it gets you is extra Monopoly pieces. The game doesn't change, nothing advances, you just play the game with different pieces. Played for a week then uninstalled."
1764,MONOPOLY Solitaire: Card Game,https://play.google.com/store/apps/details?id=com.mobilityware.MonopolySolitaire,-''-,4.4,"7,390",Free,Card,https://play.google.com/store/apps/category/GAME_CARD,"December 31, 2021","This game is very addictive!! Run while you can! Haha, I absolutely love playing Solitare as well as Monopoly. I would have to say that this would be better with live players as well and maybe something else added into the game that I cant think of."
1765,MONOPOLY Solitaire: Card Game,https://play.google.com/store/apps/details?id=com.mobilityware.MonopolySolitaire,-''-,4.4,"7,390",Free,Card,https://play.google.com/store/apps/category/GAME_CARD,"January 6, 2022","I agree with another reviewer, the long game is missing. Once you unlock your favorite marker, what else keeps you coming back? It is a charming take on Solitaire and the graphics/animations are premium. I would pay to remove ads."
1766,MONOPOLY Solitaire: Card Game,https://play.google.com/store/apps/details?id=com.mobilityware.MonopolySolitaire,-''-,4.4,"7,390",Free,Card,https://play.google.com/store/apps/category/GAME_CARD,"January 5, 2022","It would be a fun game if it didn't flip to ads every few minutes. Doesn't even give a warning before doing it, so if you touch your screen at all then you'll go straight to the PlayStore and then your game starts all over again!! To much trouble!"
1767,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 4, 2022","It's not controller compatible could be 5 star. If this gets to an admin If controller isn't something in the near future. Least let us edit the controls (size, placement, and visibility, all except the watch icon it's fine where it remains. That's, and move/look touch area. Thanks."
1768,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 3, 2022",Recroom is amazing! It feels like your in vr and the games on recroom are amazing. The controls are easy to use and the rec center is a good place to make new friends. They have a great moderation system that keeps recroom fun and safe.
1769,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 30, 2021","It is a really good game! The VR version is way better though. The mobile version is somewhat lacking the hype of this game. In Vr, you get to go, have fun. You can do just that in the mobile version but less enjoyable. It's a good game but I would stick to the VR version."
1770,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 31, 2021","I LOVE REC ROOM! I played it on the PS4 and love it especially for the fact you do not need a VR to have fun :) and when I saw it on the phone I was like ""no way"" but seeing I still do not need a VR headset to enjoy the game makes me happy thank you for making this game the way it is👍"
1771,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 28, 2021","This is a outstanding game, but when I was playing paint ball, the game crashed and will no longer work. If the developer fixes this, it will raise my star rating to a 5 easily. Edit: Nevermind, I was just impatient. Sorry!"
1772,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 5, 2022","This version of rec room is really good. But I would rate it higher if there was recroyale,isle of lost skulls and crescendo,but over all this is a really good version of rec room and I made some really good friends"
1773,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 1, 2022",It's so much fun I can play with friends and family allthough it is fun it some parts can be bad when it's bad like when a friend tries to invite you to a game but the room is full that can get annoying but over-all it's amazing game I highly recommend it.
1774,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 30, 2021","I was really thinking I wouldn't like it because of the graphics or the way the characters look but I've grown to love every aspect. However, I wish there were more adults 😅 I don't talk because its mostly kids but I still enjoy the games."
1775,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 1, 2022","It's so much fun I play it on my dad's phone and it's like VR my favorite is paintball, you try to steal the other teams flag meanwhile, You're trying not to get shot."
1776,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 2, 2022","U do like this game... on other consoles. But in my free time or I can't bring the console I TRY, I try to play this game but it's so fricken laggy! Please fix this I try to play the game but I freeze and somehow lose."
1777,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 19, 2021",good game play works well I play it all the time but I wish there was a daily reward on here it would make it better and rec rr members shouldn't be the only ones to price inventions we should be able to price them at least 10 credits please fix this
1778,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 4, 2022","The game is very excellent, but it lacks the customization of the control settings because It's hard to play with only two fingers!"
1779,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 19, 2021","Hey rec room, I have a little problem So I am trying to add something to the shop..... but when I take a picture of it (I can only do it in the dorm room sadly), none of the items show up in the picture. If it is a bug, please fix it soon"
1780,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 26, 2021","I have been playing Rec Room for almost 2 years now and I really enjoy doing so. The controls on mobile could definitely use some work, but other than that I have nothing else to say about it."
1781,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 24, 2021","This is amazing, Its really fun And the community is great! The rec room originals and community games are excellent, And you can make friends! If you haven't got it, What are you doing?! Download it now! :D"
1782,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 17, 2021",playing it on my phone and oculus quest 2. I really enjoy that I can since I originally started on my ps4 VR. Loving the variety of platforms with the same account 👍great job.
1783,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 5, 2022",I think this game is really fun. Beacase you can play fun games. Talk with other people. Oh ya couch is really fun. So download rec room for free and join the group!
1784,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 2, 2022","I Don't know why but It keeps saying "" Invalid System Time "" even though my time and date is set correctly, so can you please fix that bug?"
1785,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 3, 2022","I love it, but when I switch from mobile to vr or vice versa it says I'm logged in somewhere else even though I went to profile and pressed log out."
1786,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 26, 2021","So much lag that I can't even get through the tutorial, on mobile it seems to be virtually unplayable but from what I could get through it seems like it could be fun if more thought was put into the mobile version."
1787,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 27, 2021","Fun game but a lot of people don't say very nice things, if you're a parent downloading this for your childe, I wouldn't recommend."
1788,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 23, 2021",really good few things though. make it so if you de certain challenges you get tokens. make inverted controls for driving. and pls make more quest those are fun.
1789,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 22, 2021",This game is very 👍 good buy I would like if you can talk to people example what if you want to tell you friend you have a great game or a great outfit.
1790,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 29, 2021","I love recroom, ever since I found out about recroom, I have been playing it daily. I recommend paintball if you like competition."
1791,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 27, 2021",this game is so good you can play whatever game you like and you get boxes that you can open and it's pretty cool so yeah I recommend this game five stars
1792,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 26, 2021",I love it but when I have a mic on ps4 and lots of people are cussing and stuff and if u can make them not cuss or do anything bad and like montor and give a warning ty
