Review_ID,Game_Names,Ratings,Price,Game_Category,Date_of_Remarks,Remarks
1671,Pocket City,4.4,$2.99 Buy,Simulation,"November 4, 2021","Game would be great if it wasn't for the fact that I cannot use a stylus. For some reason when I try to use a stylus I can't place anything in the grid, but I can select everything outside of it. It works when I actually touch the screen though... which is odd. Feedback would be appreciated."
1672,Pocket City,4.4,$2.99 Buy,Simulation,"November 8, 2021","Its a classic. I haven't had any issues loading or playing tho I do get lag even on my s20 ultra, that'd be my only complaint. I wish it had leader boards like on pc but it can always be added, im really looking forward to poly bridge 2 on mobile you guys put this together really well😁"
1673,Pocket City,4.4,$2.99 Buy,Simulation,"October 4, 2021",Mini games are not good. And I'm playing on an Amazon Fire HD 10 and I'm stuck with Tifa in the gas chamber because my Fire won't accept multiple button presses. And cloud saves are broken so I just spent 50 hours to get stuck.
1674,Pocket City,4.4,$2.99 Buy,Simulation,"November 15, 2021",cloud save broken and still no sign of fixing it... Also screen option still has no option to go larger than a 3rd of your screen due forced 4:3 ratio with additional blue bars on the sides. Tells a lot about how SE now with games.
1675,Pocket City,4.4,$2.99 Buy,Simulation,"November 6, 2021","I lost an 80 hour save file to your cloud save system whe switching devices. Cloud saved my file, which was tied to my Google account before I switched devices. On the new device there are no save files on my cloud account."
1676,Pocket City,4.4,$2.99 Buy,Simulation,"October 12, 2021",The game itself is the classic you and I will love. But I'm pissed cause I played it again got my golden chocobo and was about to download my cloud save and its not letting me sign in won't let me add a new account fix this and I'll give you 5 stars.
1677,Pocket City,4.4,$2.99 Buy,Simulation,"December 3, 2021","I played ff7 when it first came out I the 90s and put so much time and dedication that I think its by far one of the best I its series,, I found every character, every item, every materia, even the gold chocobo... This game is worth every penny..."
1678,Pocket City,4.4,$2.99 Buy,Simulation,"December 16, 2021","This is the best game ever. Literally no other game can compare to the storyline like this game...beyond that I have never came across another game with such magnificent gameplay....the way this game is played is beyond the best, in its own league...."
1679,Pocket City,4.4,$2.99 Buy,Simulation,"November 16, 2021","Nostalgic, but few bugs. Mini games are difficult because of speed and input issues. Cloud save does not connect. Other than that it's fun. Just like how I remember it on pc"
1680,Pocket City,4.4,$2.99 Buy,Simulation,"December 7, 2021",Mini games like motorcycle chase and snowboarding run at very high speeds and they are extremely upsetting to play. Game runs good other than that. Please fix that and I'll give 5 stars 🌟
1681,Pocket City,4.4,$2.99 Buy,Simulation,"December 1, 2021",Fantastic it's a pretty cool experience from a super gamer if your into rpgs but realitivley new this one FFVII would be a pretty good choice on your Android plus if your a techno gamer but hey yea it's great....
1682,Pocket City,4.4,$2.99 Buy,Simulation,"September 27, 2021","First time ever playing was on Android loved the game start to finish, also lots of side quests. I chose to also beat the weapons. Highly recommend now I'm gonna try number 8, then 9."
1683,Pocket City,4.4,$2.99 Buy,Simulation,"December 15, 2021","I thought everyone was lying about the motorcycle battle scene going too fast. It literally goes like 3x the speed of the original. I beat it, but just barely. They really need to fix that. And seriously, no auto battle? No cursor memory, from battle to battle?"
1684,Pocket City,4.4,$2.99 Buy,Simulation,"November 9, 2021","I was infatuated while I did the first mako reactor mission, then I thought I'd better cloud save. It wouldn't connect so I decided to read the reviews. The aggregation of all the reviews has made me comfortably decide to seek alternative venues to play the game."
1685,Pocket City,4.4,$2.99 Buy,Simulation,"October 29, 2021",My all time favorite rpg game just like the original game..a few little choppy controls when entering certain areas but not annoying 4-5 stars tho
1686,Pocket City,4.4,$2.99 Buy,Simulation,"December 20, 2021","Just wish the button placement was fixed. Am I the only one who has to hit to the left of all the buttons for it to work, it's just weird and makes battles and navigation ridiculous."
1687,Pocket City,4.4,$2.99 Buy,Simulation,"December 14, 2021","Wonderful. I remember falling in love with FFVII as a child. Being able to play this on my Android, at age 31, is a gift. I never got to finish the original. It's really amazing. 5 stars"
1688,Pocket City,4.4,$2.99 Buy,Simulation,"December 11, 2021",Great game . But the cloud storage is completely broken. It always says failed to connect. Which is sad. That is only thing stopping me from giving it five stars.
1689,Pocket City,4.4,$2.99 Buy,Simulation,"December 11, 2021",Nice port but I don't think the controls are very good at all. I think it would be a lot better if you used a Bluetooth controller but that's kind of annoying. Overall cool though.
1690,Pocket City,4.4,$2.99 Buy,Simulation,"November 12, 2021","God damn awesome. This is one of the best games of all time and this version plays even better than the original playstation one. The characters, the story and the music get me every time. This game is timeless."
1691,Pocket City,4.4,$2.99 Buy,Simulation,"November 19, 2021","Game deletes your saves, cloud saves do no save properly and can hardly if ever be accessed. Long story short buy this if you don't mind restarting each time you open the game."
1692,Pocket City,4.4,$2.99 Buy,Simulation,"December 16, 2021",Broken Cloud Save (Failed to connect to Cloud). No way to backup your save file unless your device is rooted. And yes ALL of my devices are updated or on Android 11.
1693,Pocket City,4.4,$2.99 Buy,Simulation,"October 4, 2021","Love this game on the table, but that's because you're not playing against an AI that knows every upcoming tile and ALWAYS scores the maximum amount of points every turn. Doesn't matter what difficulty setting it's on. There is no way to beat the computer opponent, ever."
1694,Pocket City,4.4,$2.99 Buy,Simulation,"November 28, 2021",Loved the game on 360. Love it better on my phone. But having to pay $6 and having to pay almost triple to practically unlock the full content is ridiculous in my opinion. Game is 5/5 enjoyment wise but that content pricing and availability is ugly.
1695,Pocket City,4.4,$2.99 Buy,Simulation,"June 29, 2021",Ai even on it lowest difficulty is extremely hard to beat can almost never win. When you try to find an online match you cannot join bc of karma or some other reason. There is almost no one that plays this so it is difficult to find a match. Not really worth the buy or the dlc don't waste your money
1696,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 24, 2021","That's no restore purchase option, i had bought the river and a few other expansions in earlier releases, but cannot access them, and when i try to buy them again it says i already own the item, but i can't use it play the item"
1697,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 11, 2021","Base game is good, but don't buy expansions. I signed up for an account and bought the expansions. Then got a new phone. Downloaded the game and logged in...but it makes me rebuy the expansions! Contacted support, but they're unresponsive. Outrageous."
1698,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021",It's a great game ... When it doesn't constantly log you out of the app. Some update was made recently that started logging my friends and I out of the game all the time... Kinda frustrating for a game I've paid money into.
1699,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 12, 2021",The online game keeps signing out which makes it hard to play. Forgets your preferences when you log in again. Sound keeps enabling even when disabled. Fields and camera buttons revert every turn. Need to get the bugs out..
1700,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021",Great fun. Of course some glitches at times but not enough to imbalance the enjoyment.
1701,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 28, 2021",Lastest update doesn't even try to fix the massive problems this app has with logging in and staying logged in. It ridiculous to have to log in every turn.
1702,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 9, 2021",Un/Reinstalled because app wont open. Pretty sure my in-app purchases will be lost if it decides to work again.
1703,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 12, 2021",App logs me out constantly on Android 12. Every time I open the app I need to log in again.
1704,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021","Great game, but the app continuously forgets you are logged in, which is super obnoxious."
1705,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 20, 2021","Sometimes it takes a while to find a game, but its fun and there are a couple of ""professional"" (tournament top placers) who are challenging. My Carcassone game has gotten better by playing this. EDIT: GAME IS UNPLAYABLE AFTER LATEST UPADTE. FIX THIS. NOW."
1706,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 29, 2021","Love the real life game, but this app ripped me off. I purchased all of the expansions, game kicked me out. When I signed back in, surprise ! All expansions are gone. Freaking joke of an app. Don't waste your $$."
1707,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 10, 2021","Great mobile adaptation but it perpetually suffers from bugs. They usually update to fix things but then every time they do, a different bug pops up. Currently the issue is the app frequently signs you out so you stop getting notifications and it resets your settings."
1708,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 28, 2021",Very fun game that is difficult to master but easy to have fun with. Fun to play through but beating the game takes a lot of time. The meta story is still very fun and overall the game is worth your spare time. 9/10
1709,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 16, 2021","Great for fans of the Lapse series looking for something to play next. Though I wouldn't say it's as great as Lapse, it's still a great game worth the buy."
1710,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 4, 2021","Fantastic game, but I'm facing an issue with the aspect ratio, ever since I changed my phone last year, i can read the full text on this game, some of the text to the left and to the right is cropped out"
1711,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 22, 2021",I don't think this is worth the money because it kinda gets repetitive after a while. It's a good game to pass the time and I really enjoy the drawing style. Don't reccomend sincenthere are free games like this that are better but no offense to the developers.
1712,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 11, 2021","Fun at first, but becomes repetitive after a while. Would have been better to have more variety within the game as it gets too familiar after the first couple hours of playing it. Fun experience still."
1713,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 1, 2021",Can you please make it to where the screen won't automatically turn when we have the phone on the side?? We already have that option and it makes playing while laying down almost impossible/uncomfortable since the screen gets super tiny when sideways
1714,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021",wonderful game. easy to get lost in and lots of fun. issues on z flip 3 with aspect ratio. can we get an update to fix it?
1715,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 1, 2021",I'm updating this review from one star to zero. This game is awful. You can legitimately get further by random swiping than you can trying to evaluate your choices. Bunch of random deaths that are not foreseeable or preventable. The combat is random and awful.
1716,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021","Excellent little here and there kind of game ...might have to reset the progress a time or two for some achievements, though it's worth playing again... it's the ONLY game in the series worth playing, unfortunately, due to the changes in overall gameplay with the latter"
1717,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 20, 2021",Funny game. Reminds me of those pick a path books. It's funny and not easy to have a good run. You have 4 things you need to keep in balance if one goes to high or to low it's game over.
1718,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 4, 2021","I like the idea and the tone of the game, but the execution makes it very frustrating to play. Especially the fencing. Usually with random games there are better ways to keep some progress between runs but it is minimal here. Not for me."
1719,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 7, 2021","Honestly. Not a bad game. It's just kinda, for lack of better words, sort of dumb. Don't expect to get good at the game, it will be all chance. Good luck."
1720,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 21, 2021","Reigns is probably one of the best mobile games I have ever played. While it is a straightforward game, it still manages to keep me interested in what's going to happen next. If you have the money to spare I highly recommend giving Reigns a shot!"
1721,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 4, 2021","Very cool concept and fun-to-play game. Always have been interested in text-based adventures, and this is better in so many ways."
1722,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 24, 2021","I'd give this zero stars if I could. For a game that forces you to purchase it right from the start, you'd expect it to actually run. But it doesn't. It sits on the screen that says ""reign"", dims my screen slightly, and just sits there. Endlessly."
1723,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 4, 2021","Interesting... Nice time waster. I don't know what it is, something about it is not satisfying. Maybe since the mechanics are bit too hidden. Kind of rogue like, but without the satisfaction of improving with each new play."
1724,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 8, 2021",This is a really cool game I like the concept and itself overall but now every time click it now I just take me to play store and I tried deleted and redownloading even though it used to work I'm using a pretty old device though but can you old fix or help me out
1725,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 20, 2021","Game is ok, but there's a problem. It rotates the screen on its own and I can't find a way to disable that(nothing in game's setting menu is about that) . It just simply ignores the system auto rotation setting and that's really annoying."
1726,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 24, 2021",The game was neat....until......I bought something. DONT SPEND YOUR MONEY ON THE GAME. I spent my money and had to go through days of work tryin to get a refund because when I purchased in game money. They took my money but I did not receive what I purchased.
1727,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 21, 2021",Definitely not the original needforspeed most wanted game . It was way different. This is a totally different game should be called need for speed most wanted 2 . But seems 👍 great will update in a week or 2 once I've sufficiently played it more.
1728,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 4, 2021","I dont like how if you want to use a mobile controller, you have to use a special moga controller. I can't use my rotor riot controller, Otherwise, this game is a good game. I also wasn't avle to transfer my data from my old phone to my new phone"
1729,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 7, 2021","Not even close to the real game. You can't even upgrade your engine, tires etc. Seems geared to give you the very least for what you spend. A waste"
1730,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 4, 2021","Game is great however, when I reinstalled the game on my replacement phone I lost all my saved progress and lost all the cars I bought with real money. Can't figure out a way to restore my profile."
1731,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 7, 2021",Really good game just sadly i bought a car pack on a deal and my brother had as well and we both didn't receive the car or any of the extras that came with the car requested for a refund never gotten a response or anything...!!
1732,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"September 29, 2021","Game does not play well on Android 12, P6P. Screen does not auto-reorient and interstitial animations are slow."
1733,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 3, 2021",Have played over and over again great game great graphics could use a update with some new tracks and achievements to unlock but now I'm having a problem where it says checking license and then ti crashes
1734,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 26, 2021","By far the best mobile racing game.... Even in 2021 the graphics look great, perfect sound, music, and amazing controls. I really wish there were more premium racers like this that don't nickel and dime you like even later NFS games do. Please make more like this, I'd gladly pay $10!"
1735,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"September 6, 2021",The game is NOTHING like the console and PC version. There's not even free roam and I can't even controll the acceleration.
1736,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 13, 2021","Controls are far too sensitive, with no option to change sensitivity level, leaving game nearly unplayable. On top of that, the police only try to run the player off the road, giving AI a massive, cheaty advantage, which is not at all how I remember this game."
1737,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021",I've been playing this game since HOT PURSUIT was on PS1. Been loving it ever since! (all of them)p.s. don't complain about a free game.
1738,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"September 21, 2021",Used to work great now I download it it refuses to boot up so I uninstalled it and reinstalled it thinking that that would work and it didn't it just refuses to play I paid for this game and would like to play it...... Still doesn't work i am beyond pissed
1739,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 3, 2021",The game was great on my Samsung Note 10+... I upgraded to the Samsung Fold 3 and the game crashes every time. I cannot play the game anymore.
1740,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"October 4, 2021","Controls are a bit touchy, but still usable biggest grip I have is the cops in the game are driving a Tahoe over 220mph to run you down it's just a bit too far fetched for me but over all a good game"
1741,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 10, 2021","Please update this game to the same version that's on pc and please add mod capabilities. I paid for this game, why should I be restricted to a basic non-updated game? This is the only game that can keep my interest for more than 30 minutes, please add something new to keep it interesting."
1742,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021","I love this game a lot and have played it on and off for the past few years. However, twice in a row now, I've worked my way to cave depth 2 only to have it glitch out, forcing me to restart from the beginning"
1743,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 29, 2021","A great game on the go! If you play on console or PC, it translates on Mobile perfectly. Challenging as always, no hiccups and doesnt eat my battery as quickly as other games. A great Klei game translated perfectly to mobile."
1744,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"July 24, 2021","Get yourself this game on console or PC instead. I used to play this game on PS4 years ago, much much better and enjoyable. This one on the app is so hard to control, most of the time just get frustrated. I couldn't even build a straight wall! It's much easier to use tool bars on PS4."
1745,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 30, 2021",This game is pretty fun yet the only problem is the lag when the saving comes up and not being able to build walls correctly and accidentlly hitting things other than that the 5 dollars for this game is worth it
1746,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021","Ive been playing this game for the last few days and im hooked. the map is huge, the characters are great, and the monsters and obstacles continue to surprise me. very cool game. thx p.s. you can play this game in 12 languages."
1747,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 24, 2021","I've bought this game on every platform I own so far: mobile, pc, switch, playstation. I've also bought the multi-player version where available. Can't recommend the game enough."
1748,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"December 18, 2021",Amazing sales model. Buy the game and that's it! No in app purchases or ads.. just the game you bought. Thanks for keeping it real Klei
1749,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 21, 2021","Fantastic game, but I wish that there was a better way to plant things such as bushes and grass in a complete straight line like you can do on consoles and PC because it is very hard to do it on phone."
1750,The Game of Life,4.2,$3.99 $1.99 Buy,Board,"November 24, 2021",Controls are a litte off but other then that the game is great and it has a beautiful art style.
1751,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 16, 2021",One of the best mobile game app ever. Yes DST is better but having the option to play on my phone is awesome. I'd love to see the updated farming system and some of Dst crockpot recipes on the pocket edition.
1752,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","After the recent update, it will no longer generate worlds -- meaning it infinitely is stuck trying to generate a world. When it works though it is pretty good! The only other complaint is that it would be wonderful to have improved keyboard and mouse support. It works, but still has some issues."
1753,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"December 23, 2021",i love this game but for the past few days everytime i try to play it opens then freezes and then says app isnt responding its very upsetting and frustrating if you could please help me with this issue.
1754,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"December 18, 2021",It's been a good game but I thoroughly enjoy editing the world and it hasn't been working in the slightest. Not even with a few changes vs the whole world. Hope this issue is resolved so I can return to my regular gameplay.
1755,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 19, 2021","great game, when you can play it that is My issue was with the my Bluetooth Being active while others have had other issues, outside of crashing the app has plenty of content to go through with the only downside being some stiff and restrictive controls."
1756,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 13, 2021",Update ruined it entirely. Won't load even the simplest world. Used to be an endless time killer for me. I guess I'll give Shipwrecked another go and see if it's still playable. Please fix this!!!
1757,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"December 5, 2021","Great game. Love it on my xbox. Controls on the phone, however, leave much to be desired. The ""joystick"" does not allow for accurate movement and trying to set traps in the right place is an absolute pain."
1758,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 20, 2021","My only issue with this app is it is extremely outdated from the pc/console versions of the game. Other than that, it's all there."
1759,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 21, 2021",Can someone please help I entered the ruins in the game now the game crashes and i can't move or pause the game I don't want to delete the game and lose all my stuff 😭
1760,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 15, 2021",I have no problem with this game at all it works very well and I absolutely love it. it gets challenging the more you move up on the game. and I love it so much I'm gonna buy the multiplayer version of this game for PC so I can play with my brother.
1761,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"December 12, 2021","This is an amazing game that has gotten me addicted! Its fun, it gets me on the edge of my seat, and its pretty creepy! The only reason I'm not giving it a 5 star is because of the occasional lag and the weird button placements. All in all, you should buy it!"
1762,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 28, 2021",Great game but after the quality of life update the game is no longer playable on my phone. Just freezes on the very first screen now. Phone is an android galaxy s7 with straight talk network.
1763,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"December 4, 2021","I used to have it but then it wouldn't open up anymore so I thought it was a waste of storage if I can't play it, just installed it and wow my world and characters are gone. Not very fair I lose all my progress because the game wouldn't open. What a shame."
1764,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"August 3, 2021","Occasionally crashes due to phone overheating, but other than that it's a pretty good port of one of my favorite games. A bit limited in terms of the photo mode but that's not a big feature anyway. Hopefully they'll port Chimera Squad for mobile so I can enjoy these games wherever I go!"
1765,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Highly recommend. I have this game on 2 consoles and pc. The android version holds up. Truly premium experience for phone or tablet. Much more stable than I expected. Some graphical down scaling.
1766,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"September 28, 2021","This is a fantastic port of an amazing game. It's true that the game crashes more and more the further you get until you can't play anymore, but I absolutely love the game so much I'm just glad for the opportunity to play as much as I did."
1767,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Amazing...runs smooth no problems so far graphic are OK but overall perfect. Can't beat the price for a perfect port to android. You can boost graphics but aslong as you have the memory space and a good phone runs like a beauty
1768,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"July 23, 2021",Good port. Graphics are just okay even at high but is the fastest load I have seen. Better than computer and PS4. Battery killer. You will have a lot of fun burning through your battery.
1769,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Games very good but it sucks with the graphic downgrade and 30fps cap on my Google pixel 6 pro. Within a hour I had a crash and found quite a few of bugs and stutters that need optimization
1770,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 15, 2021","This is probably the best game I've played on mobile. Controls are good, gameplay is pretty much intact and the graphics are impressive."
1771,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"September 11, 2021",Awsome game for the 5 min I got to play.Recieved a text while playing closed app to respond.open app back up now won't load can't grt passed synchronizing saved files.Cancel that still just loading screen...25 dollars for 5 min of game play....please fix issue or give me my money back
1772,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 5, 2021",It's only getting 3 stars because of my OCD. I play games with the volume buttons vertically. It really really bothers me the screen doesn't flip so I can orient my phone the direction I desire. It bothers me...a lot...like...so much.
1773,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"June 5, 2020","Great game but it gets frustrating quick, bad guys gain power without a way to stop them, building takes to long and keeping solders alive can be a major pain at times."
1774,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Just barely 5* because it is so prone to locking up and crashing. I am on a Galaxy s21 and still crashes about once per hour. Luckily the game auto saves each turn so it never loses much progress. Looks and sounds great and the touch screen works well solid port of a very solid game aside from that.
1775,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"April 14, 2021","I've noticed a trend, from console(PS4) to mobile. If a sharp shooter has more than 2 contacts. And you selected the kill zone ability. The game will crash. I'm playing on a Pixel 5. I understand it's not supported now, will it ever be?"
1776,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",So far it's good. It's not optimized for the pixel 5. It runs low fps and graphics. Hope it gets optimized soon. Love to play it on PC.
1777,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"July 5, 2021",Will crash 2/3 times on startup. Once startup usually stable but have gotten 6 hrs in and now will only crash on start but can't continue game. Pixel 3XL.
1778,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 5, 2021","Updating my rating to 4/5 stars because restarting the Samsung Galaxy Tab S6 did fix most of the audio issues, but the game still freezes up and I have to close the app. No other apps running, missions where the codex does the big purple bomb move. I tried both 'graphics' and 'performance' settings."
1779,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"August 26, 2020","Feral tech support helped me get the game going again. Still gets real choppy, but playable. The gameplay itself is great. I'd give it five stars if I trusted it not to crash so that I could play Ironman."
1780,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 5, 2021",This is a great port. Really optimized on my phone at least (s20 5g fe) the buttons feel natural
1781,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"June 28, 2020","Great Port, but the audio is terrible on my Galaxy Tab S7+ (which is weirdly not in the supported list, when the S7 is). Also graphical stuttering at times and issues with Google Drive Sync. Overall enjoyable, but quite a few bugs. Would go to 5 stars if the bugs got cleared up."
1782,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",I LOVE this game! I've played it on most of the platforms it's available for and the android version translates game play nicely. Is there any plan to make the android version available on the Google Pixelbook Go?
1783,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"August 18, 2020",This game is so in depth its like playing on a console. Graphics and playability is top notch.
1784,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 5, 2021","It's alot of fun until it stops working. I completed the tutorial and first two missions only to be stopped in my tracks. I couldn't start the next mission, nor could I figure out how to use my new engineer, progress the research, or do anything of substance."
1785,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 29, 2020","I had a previous audio glitch that seems to have fixed itself on a reinstall, I still did have the game hard crash on me and required an entire reinstall as well so this is definitely not the most stable game but it's a pretty decent port overall. I'm using a galaxy tab s7+"
1786,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","This is a great DS emulator. Touch screen controls are responsive, visuals look great on my device. I will update when I have a chance to use my Bluetooth controller."
1787,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"June 22, 2020",Easily the best DS emulator on here. The only thing that would make it better would be to have multi emulation support so that I could trade Pokemon with myself similar to how the MyBoy emulator does with GBA games. Keep up the great work!
1788,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","While is it unfortunate that you have to pay for it, it is the best DS emulator for android money can buy. Heavily customizable in every setting possible and runs at a very consistent framerate. If I could rate 4.9 stars I would because me likey dark mode and there's no dark mode feature."
1789,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"January 10, 2021",Really enjoyed it. I was able to play games I haven't played since I was a kid. The emulator also has a cheat menu remenicent of an action replay my friend had. Definatly worth the dollar price.
1790,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Works great until it decides to restart the program in the middle of you playing recommend saving very often or going to settings and setting it to auto save every 15 or 30 mins to save you from losing hours of progress.
1791,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"February 3, 2021","If it works for you, great! I could not get it to find my roms. Luckily play store could refund me my $1.00. if I couldn't get a refund, it'd be zero-stars"
1792,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","Runs amazing right off the bat with no fiddling required, and has an amazing amount of in depth settings and customization options too! Very low input lag and solid frame rate on my S20+"
1793,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"May 30, 2020","This emulator is very good. It has good performance, and well made controls. My only problem is that the settings menu is a bit confusing to new people"
1794,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 5, 2021","Runs better than expected. I was expectant to want a refund as the last 3 emulators proved useless to me and would not run my roms. However, not only does Mario run well, I have actually been able to relive my nintendogs nostalgia thanks to this app. Five stars."
